character,expression,normalized_expression,type,count,contexts,timestamps,confidence,source_bv
千早爱音,等会,等会,phrase_2char,4,"""[\""等会这相框上的，是我吗？？\"", \""等会……这相框上的，是我吗？？\"", \""y等会？？你们难\""]""","""[\""00:04:23.000\"", \""00:04:24.000\"", \""00:04:35.000\"", \""00:04:36.000\""]""",high,BV1SZJP6mEjy
千早爱音,我必须,我必须,phrase_3char,4,"""[\""呼………呼……不行我必须再快一点\"", \""呼.呼……不行我必须再快一点！赶在那之前！\"", \""没时间解释了！我必须现在就走！灯灯\""]""","""[\""00:06:01.000\"", \""00:06:02.000\"", \""00:06:14.000\"", \""00:06:15.000\""]""",high,BV1SZJP6mEjy
千早爱音,白牙白,白牙白,phrase_3char,4,"""[\""牙白牙白牙白！！！\"", \""牙白牙白牙白！！对不起祥祥！！\""]""","""[\""00:05:56.000\"", \""00:05:56.000\"", \""00:06:24.000\"", \""00:06:24.000\""]""",high,BV1SZJP6mEjy
千早爱音,牙白牙白,牙白牙白,phrase_4char,4,"""[\""牙白牙白牙白！！！\"", \""牙白牙白牙白！！对不起祥祥！！\""]""","""[\""00:05:56.000\"", \""00:05:56.000\"", \""00:06:24.000\"", \""00:06:24.000\""]""",high,BV1SZJP6mEjy
千早爱音,上,上,word,4,"""[\""嘿嘿！大家早上好呀～RS\"", \""等会这相框上的，是我吗？？\"", \""等会……这相框上的，是我吗？？\""]""","""[\""00:04:07.000\"", \""00:04:23.000\"", \""00:04:24.000\"", \""00:04:50.000\""]""",high,BV1SZJP6mEjy
千早爱音,呼,呼,word,4,"""[\""呼………呼……不行我必须再快一点\"", \""呼.呼……不行我必须再快一点！赶在那之前！\""]""","""[\""00:06:01.000\"", \""00:06:01.000\"", \""00:06:02.000\"", \""00:06:02.000\""]""",high,BV1SZJP6mEjy
千早爱音,就,就,word,4,"""[\""啊！是灯灯！太好了！你能替我给老师请个假吗？就说我身体不舒服！\"", \""没时间解释了！我必须现在就走！灯灯\"", \""没时间解释了！我必须现在就走！灯灯靠你了啊啊啊！\""]""","""[\""00:06:09.000\"", \""00:06:14.000\"", \""00:06:15.000\"", \""00:09:14.000\""]""",high,BV1SZJP6mEjy
千早爱音,必,必,word,4,"""[\""呼………呼……不行我必须再快一点\"", \""呼.呼……不行我必须再快一点！赶在那之前！\"", \""没时间解释了！我必须现在就走！灯灯\""]""","""[\""00:06:01.000\"", \""00:06:02.000\"", \""00:06:14.000\"", \""00:06:15.000\""]""",high,BV1SZJP6mEjy
千早爱音,等,等,word,4,"""[\""等会这相框上的，是我吗？？\"", \""等会……这相框上的，是我吗？？\"", \""y等会？？你们难\""]""","""[\""00:04:23.000\"", \""00:04:24.000\"", \""00:04:35.000\"", \""00:04:36.000\""]""",high,BV1SZJP6mEjy
千早爱音,须,须,word,4,"""[\""呼………呼……不行我必须再快一点\"", \""呼.呼……不行我必须再快一点！赶在那之前！\"", \""没时间解释了！我必须现在就走！灯灯\""]""","""[\""00:06:01.000\"", \""00:06:02.000\"", \""00:06:14.000\"", \""00:06:15.000\""]""",high,BV1SZJP6mEjy
千早爱音,啊,啊,filler,3,"""[\""啊！是灯灯！太好了！你能替我\"", \""啊！是灯灯！太好了！你能替我给老师请个假吗？就说我身体不舒服！\"", \""没时间解释了！我必须现在就走！灯灯靠你了啊啊啊！\""]""","""[\""00:06:08.000\"", \""00:06:09.000\"", \""00:06:15.000\""]""",high,BV1SZJP6mEjy
千早爱音,不是,不是,fixed_pattern,3,"""[\""我是不是不该用这个颜色出场？\"", \""这个··.·我不是生病了嘛·所达\"", \""这个我不是生病了嘛·所以就和素世世在她家里多待了一天？\""]""","""[\""00:04:19.000\"", \""00:09:13.000\"", \""00:09:14.000\""]""",high,BV1SZJP6mEjy
千早爱音,不是,不是,phrase_2char,3,"""[\""我是不是不该用这个颜色出场？\"", \""这个··.·我不是生病了嘛·所达\"", \""这个我不是生病了嘛·所以就和素世世在她家里多待了一天？\""]""","""[\""00:04:19.000\"", \""00:09:13.000\"", \""00:09:14.000\""]""",high,BV1SZJP6mEjy
千早爱音,不起,不起,phrase_2char,3,"""[\""对不起对不起！借过一下！\"", \""牙白牙白牙白！！对不起祥祥！！\""]""","""[\""00:01:54.000\"", \""00:01:54.000\"", \""00:06:24.000\""]""",high,BV1SZJP6mEjy
千早爱音,你们,你们,phrase_2char,3,"""[\""y等会？？你们难\"", \""等会？？你们难道以为我死了？！\"", \""你们是怎么觉得我死了的？\""]""","""[\""00:04:35.000\"", \""00:04:36.000\"", \""00:06:35.000\""]""",high,BV1SZJP6mEjy
千早爱音,好的,好的,phrase_2char,3,"""[\""谣言害人呐！说好的不信谣\"", \""谣言害人呐！说好的不信谣不传谣呢？\"", \""灯灯别担心，我一直都好好的。那啥各位\""]""","""[\""00:06:47.000\"", \""00:06:48.000\"", \""00:09:42.000\""]""",high,BV1SZJP6mEjy
千早爱音,对不,对不,phrase_2char,3,"""[\""对不起对不起！借过一下！\"", \""牙白牙白牙白！！对不起祥祥！！\""]""","""[\""00:01:54.000\"", \""00:01:54.000\"", \""00:06:24.000\""]""",high,BV1SZJP6mEjy
千早爱音,时间,时间,phrase_2char,3,"""[\""羽丘下午，某下课时间。\"", \""没时间解释了！我必须现在就走！灯灯\"", \""没时间解释了！我必须现在就走！灯灯靠你了啊啊啊！\""]""","""[\""00:04:56.000\"", \""00:06:14.000\"", \""00:06:15.000\""]""",high,BV1SZJP6mEjy
千早爱音,现在,现在,phrase_2char,3,"""[\""没时间解释了！我必须现在就走！灯灯\"", \""没时间解释了！我必须现在就走！灯灯靠你了啊啊啊！\"", \""现在一起在素世家的米缸里躺着呢。\""]""","""[\""00:06:14.000\"", \""00:06:15.000\"", \""00:09:05.000\""]""",high,BV1SZJP6mEjy
千早爱音,对不起,对不起,phrase_3char,3,"""[\""对不起对不起！借过一下！\"", \""牙白牙白牙白！！对不起祥祥！！\""]""","""[\""00:01:54.000\"", \""00:01:54.000\"", \""00:06:24.000\""]""",high,BV1SZJP6mEjy
千早爱音,。,。,sentence_end,3,"""[\""羽丘下午，某下课时间。\"", \""当然是顺利糊弄过去了。\"", \""现在一起在素世家的米缸里躺着呢。\""]""","""[\""00:04:56.000\"", \""00:06:32.000\"", \""00:09:05.000\""]""",high,BV1SZJP6mEjy
千早爱音,下,下,word,3,"""[\""对不起对不起！借过一下！\"", \""羽丘下午，某下课时间。\""]""","""[\""00:01:54.000\"", \""00:04:56.000\"", \""00:04:56.000\""]""",high,BV1SZJP6mEjy
千早爱音,世,世,word,3,"""[\""现在一起在素世家的米缸里躺着呢。\"", \""这个我不是生病了嘛·所以就和素世世在她家里多待了一天？\""]""","""[\""00:09:05.000\"", \""00:09:14.000\"", \""00:09:14.000\""]""",high,BV1SZJP6mEjy
千早爱音,们,们,word,3,"""[\""y等会？？你们难\"", \""等会？？你们难道以为我死了？！\"", \""你们是怎么觉得我死了的？\""]""","""[\""00:04:35.000\"", \""00:04:36.000\"", \""00:06:35.000\""]""",high,BV1SZJP6mEjy
千早爱音,吗,吗,word,3,"""[\""等会这相框上的，是我吗？？\"", \""等会……这相框上的，是我吗？？\"", \""啊！是灯灯！太好了！你能替我给老师请个假吗？就说我身体不舒服！\""]""","""[\""00:04:23.000\"", \""00:04:24.000\"", \""00:06:09.000\""]""",high,BV1SZJP6mEjy
千早爱音,呢,呢,word,3,"""[\""yC呢这个，这\"", \""谣言害人呐！说好的不信谣不传谣呢？\"", \""现在一起在素世家的米缸里躺着呢。\""]""","""[\""00:04:46.000\"", \""00:06:48.000\"", \""00:09:05.000\""]""",high,BV1SZJP6mEjy
千早爱音,哼,哼,word,3,"""[\""哼哼哼\""]""","""[\""00:04:58.000\"", \""00:04:58.000\"", \""00:04:58.000\""]""",high,BV1SZJP6mEjy
千早爱音,家,家,word,3,"""[\""嘿嘿！大家早上好呀～RS\"", \""现在一起在素世家的米缸里躺着呢。\"", \""这个我不是生病了嘛·所以就和素世世在她家里多待了一天？\""]""","""[\""00:04:07.000\"", \""00:09:05.000\"", \""00:09:14.000\""]""",high,BV1SZJP6mEjy
千早爱音,对,对,word,3,"""[\""对不起对不起！借过一下！\"", \""牙白牙白牙白！！对不起祥祥！！\""]""","""[\""00:01:54.000\"", \""00:01:54.000\"", \""00:06:24.000\""]""",high,BV1SZJP6mEjy
千早爱音,时,时,word,3,"""[\""羽丘下午，某下课时间。\"", \""没时间解释了！我必须现在就走！灯灯\"", \""没时间解释了！我必须现在就走！灯灯靠你了啊啊啊！\""]""","""[\""00:04:56.000\"", \""00:06:14.000\"", \""00:06:15.000\""]""",high,BV1SZJP6mEjy
