character,expression,normalized_expression,type,count,contexts,timestamps,confidence,source_bv
高松灯,我知,我知,phrase_2char,1,"""[\""我知道了\""]""","""[\""00:07:14.000\""]""",high,BV1AST4zJEg6
高松灯,我要,我要,phrase_2char,1,"""[\""我，我没事，我要去找\""]""","""[\""00:05:11.000\""]""",high,BV1AST4zJEg6
高松灯,提小,提小,phrase_2char,1,"""[\""不许你提小爱\""]""","""[\""00:08:35.000\""]""",high,BV1AST4zJEg6
高松灯,时候,时候,phrase_2char,1,"""[\""我问你为什么！回答我！回答我！为什么要杀了小爱！你带她走的时候不是说\""]""","""[\""00:08:05.000\""]""",high,BV1AST4zJEg6
高松灯,是自,是自,phrase_2char,1,"""[\""是自己的心\""]""","""[\""00:07:32.000\""]""",high,BV1AST4zJEg6
高松灯,是说,是说,phrase_2char,1,"""[\""我问你为什么！回答我！回答我！为什么要杀了小爱！你带她走的时候不是说\""]""","""[\""00:08:05.000\""]""",high,BV1AST4zJEg6
高松灯,杀了,杀了,phrase_2char,1,"""[\""我问你为什么！回答我！回答我！为什么要杀了小爱！你带她走的时候不是说\""]""","""[\""00:08:05.000\""]""",high,BV1AST4zJEg6
高松灯,没事,没事,phrase_2char,1,"""[\""我，我没事，我要去找\""]""","""[\""00:05:11.000\""]""",high,BV1AST4zJEg6
高松灯,泣的,泣的,phrase_2char,1,"""[\""灯转过身，盯着哭泣的素世\""]""","""[\""00:07:01.000\""]""",high,BV1AST4zJEg6
高松灯,灯转,灯转,phrase_2char,1,"""[\""灯转过身，盯着哭泣的素世\""]""","""[\""00:07:01.000\""]""",high,BV1AST4zJEg6
高松灯,爱也,爱也,phrase_2char,1,"""[\""这里，和小爱也亲\""]""","""[\""00:08:15.000\""]""",high,BV1AST4zJEg6
高松灯,独占,独占,phrase_2char,1,"""[\""不行，不能让你，独占\""]""","""[\""00:08:43.000\""]""",high,BV1AST4zJEg6
高松灯,的心,的心,phrase_2char,1,"""[\""是自己的心\""]""","""[\""00:07:32.000\""]""",high,BV1AST4zJEg6
高松灯,的时,的时,phrase_2char,1,"""[\""我问你为什么！回答我！回答我！为什么要杀了小爱！你带她走的时候不是说\""]""","""[\""00:08:05.000\""]""",high,BV1AST4zJEg6
高松灯,的素,的素,phrase_2char,1,"""[\""灯转过身，盯着哭泣的素世\""]""","""[\""00:07:01.000\""]""",high,BV1AST4zJEg6
高松灯,盯着,盯着,phrase_2char,1,"""[\""灯转过身，盯着哭泣的素世\""]""","""[\""00:07:01.000\""]""",high,BV1AST4zJEg6
高松灯,着哭,着哭,phrase_2char,1,"""[\""灯转过身，盯着哭泣的素世\""]""","""[\""00:07:01.000\""]""",high,BV1AST4zJEg6
高松灯,知道,知道,phrase_2char,1,"""[\""我知道了\""]""","""[\""00:07:14.000\""]""",high,BV1AST4zJEg6
高松灯,碰过,碰过,phrase_2char,1,"""[\""小爱还碰过哪里？告诉我！\""]""","""[\""00:08:21.000\""]""",high,BV1AST4zJEg6
高松灯,能让,能让,phrase_2char,1,"""[\""不行，不能让你，独占\""]""","""[\""00:08:43.000\""]""",high,BV1AST4zJEg6
高松灯,自己,自己,phrase_2char,1,"""[\""是自己的心\""]""","""[\""00:07:32.000\""]""",high,BV1AST4zJEg6
高松灯,要去,要去,phrase_2char,1,"""[\""我，我没事，我要去找\""]""","""[\""00:05:11.000\""]""",high,BV1AST4zJEg6
高松灯,要杀,要杀,phrase_2char,1,"""[\""我问你为什么！回答我！回答我！为什么要杀了小爱！你带她走的时候不是说\""]""","""[\""00:08:05.000\""]""",high,BV1AST4zJEg6
